Video analysis detailed log																																								
Face Model:	General61																																							
Calibration:	None																																							
Start time:	0																																							
Filename:	\Donald_Trump.mp4																																							
Frame rate:	29.97002997																																							
Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Contempt	Valence	Arousal	Y - Head Orientation	X - Head Orientation	Z - Head Orientation	Mouth	Left Eye	Right Eye	Left Eyebrow	Right Eyebrow	Action Unit 01 - Inner Brow Raiser	Action Unit 02 - Outer Brow Raiser	Action Unit 04 - Brow Lowerer	Action Unit 05 - Upper Lid Raiser	Action Unit 06 - Cheek Raiser	Action Unit 07 - Lid Tightener	Action Unit 09 - Nose Wrinkler	Action Unit 10 - Upper Lip Raiser	Action Unit 12 - Lip Corner Puller	Action Unit 14 - Dimpler	Action Unit 15 - Lip Corner Depressor	Action Unit 17 - Chin Raiser	Action Unit 18 - Lip Puckerer	Action Unit 20 - Lip Stretcher	Action Unit 23 - Lip Tightener	Action Unit 24 - Lip Pressor	Action Unit 25 - Lips Part	Action Unit 26 - Jaw Drop	Action Unit 27 - Mouth Stretch	Action Unit 43 - Eyes Closed	Stimulus	Event Marker
00:01.6	0.4240862	0.000644749	0.1772655	0.01577092	0.000801426	0.02327969	0.04476506	0.05715638	-0.1766207	0.8960161	35.05117	2.745925	-6.869631	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:01.6	0.4201258	0.000630503	0.1840738	0.01569865	0.000814192	0.02309624	0.04430765	0.053409	-0.1834433	0.8951359	35.08209	2.036372	-7.11212	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:01.7	0.4210287	0.000641945	0.1793681	0.01582825	0.000812921	0.02272942	0.04340594	0.05089414	-0.1787262	0.894285	35.13424	2.163404	-7.047261	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:01.7	0.4107963	0.000626948	0.18121	0.01589493	0.000794151	0.02334394	0.04589987	0.04708914	-0.180583	0.8934998	34.72499	2.59145	-6.857368	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:01.7	0.4107061	0.000622917	0.1778	0.01627619	0.000797426	0.02300208	0.04457274	0.04396652	-0.1771771	0.8927671	35.17332	3.221359	-6.700023	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:01.8	0.4106411	0.000631777	0.1707374	0.01633024	0.000790994	0.0227806	0.04408295	0.04114537	-0.1701056	0.8920933	34.97343	3.308546	-6.64163	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:01.8	0.4099552	0.000628669	0.1668268	0.01650558	0.000798637	0.02239306	0.04337427	0.03805372	-0.1661981	0.8914883	35.23363	3.679567	-6.660022	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:01.8	0.4099293	0.000626245	0.1610232	0.01677992	0.000804144	0.02206507	0.04255946	0.03556841	-0.160397	0.8909243	35.80737	3.81945	-6.374613	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:01.9	0.4076025	0.000622608	0.1556778	0.01722152	0.000804021	0.02185093	0.0419575	0.0331879	-0.1550552	0.8904047	36.06482	3.984778	-6.337355	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:01.9	0.4099282	0.000612432	0.1518238	0.01784506	0.000824056	0.02151145	0.04078611	0.03160778	-0.1512114	0.8899481	35.81755	3.147393	-6.545222	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:01.9	0.4163133	0.000629957	0.1453722	0.01816853	0.000842213	0.02082545	0.03919911	0.03044197	-0.1447423	0.8895301	35.87859	3.737926	-6.275918	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.0	0.4230973	0.000651001	0.1371522	0.01848283	0.000854383	0.02014687	0.03833558	0.02884968	-0.1365012	0.8890738	35.39081	3.931118	-6.260813	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.0	0.4246013	0.000666585	0.1300573	0.01880979	0.000861447	0.01949764	0.03761122	0.02776148	-0.1293907	0.8886076	35.33062	3.827744	-6.27708	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.0	0.420252	0.000706516	0.1247856	0.01882824	0.000855133	0.01893276	0.03771784	0.02707487	-0.1240791	0.8881643	35.33337	3.82716	-6.277502	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.1	0.4123993	0.000720192	0.1228748	0.01881057	0.000854469	0.01857766	0.03787149	0.02634782	-0.1221546	0.8877363	35.78969	4.307658	-6.16257	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.1	0.4080228	0.000739978	0.1181709	0.01913064	0.000857209	0.01790438	0.03722849	0.02582112	-0.1174309	0.887304	35.62679	3.417182	-6.25492	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.1	0.4099471	0.000774754	0.1117135	0.01914305	0.000861577	0.01725867	0.0365429	0.02519934	-0.1109387	0.8868534	35.81616	3.426052	-6.322957	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.2	0.4062786	0.000792572	0.1070302	0.01945757	0.000863813	0.0167036	0.03583744	0.02456393	-0.1062376	0.8864067	35.74399	3.363635	-6.369606	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.2	0.3953372	0.000799126	0.1060404	0.01975163	0.000862798	0.01634941	0.03594495	0.02409886	-0.1052413	0.885989	35.61738	3.312624	-6.405138	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	A	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.2	0.3899473	0.000813121	0.1020084	0.0203871	0.000858903	0.01587961	0.03501278	0.02391883	-0.1011953	0.8855635	35.89773	3.354146	-6.337353	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.3	0.3861959	0.000819185	0.09867717	0.02056859	0.000863372	0.0156042	0.03458627	0.02387509	-0.09785798	0.8851299	35.86695	3.699636	-6.255484	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.3	0.3778515	0.000816643	0.097151	0.02094268	0.000863878	0.01536297	0.0347259	0.02366186	-0.09633436	0.8846587	35.79627	3.713438	-6.280089	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.3	0.3841953	0.000789744	0.09326705	0.02138829	0.000907754	0.01500286	0.03364938	0.02240552	-0.09247731	0.8842386	35.66014	2.800487	-6.671608	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.4	0.3890755	0.000767979	0.09012635	0.02165012	0.000948839	0.01468051	0.03265149	0.02157419	-0.08935837	0.8838246	35.58067	2.929091	-6.609613	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.4	0.397079	0.000787802	0.08556484	0.02163829	0.000979162	0.01416663	0.03189123	0.02134871	-0.08477703	0.8833892	34.66321	3.484979	-6.357059	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.4	0.4023968	0.00080746	0.08150151	0.02156117	0.000995253	0.01375141	0.03134793	0.02132488	-0.08069406	0.8829163	35.29248	3.590822	-6.171314	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.5	0.3980561	0.000815055	0.08060824	0.02143104	0.000991558	0.0136483	0.03130836	0.02154454	-0.07979318	0.8824835	36.26756	4.101509	-5.980251	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.5	0.3913941	0.000826194	0.08157131	0.02163651	0.000990877	0.01334786	0.03110289	0.02176337	-0.08074512	0.8820412	36.16937	3.851113	-6.045089	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.5	0.388662	0.000844672	0.07995308	0.02170246	0.000995257	0.01301427	0.03088626	0.02183951	-0.07910841	0.8815876	36.38042	3.617596	-6.163619	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.6	0.3852394	0.000877942	0.07843006	0.02162964	0.000991894	0.01270908	0.03062478	0.02230859	-0.07755212	0.8811229	36.30431	3.578152	-6.154383	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.6	0.3785726	0.000973714	0.07517074	0.02200515	0.000976093	0.01236538	0.03034291	0.02278092	-0.07419702	0.8806282	36.36238	3.472743	-6.144284	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	D	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.6	0.3718379	0.000979666	0.07454282	0.02205354	0.000972459	0.01207457	0.03047376	0.0230791	-0.07356316	0.8801169	36.03217	3.286631	-6.156351	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	D	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.7	0.3600393	0.001045188	0.07202159	0.02299282	0.000948624	0.01183723	0.03048077	0.0236118	-0.0709764	0.8795758	36.58197	3.384505	-6.047425	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	D	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.7	0.3533193	0.001084625	0.07107842	0.0227022	0.000935428	0.01164953	0.03114534	0.02404045	-0.06999379	0.8790327	36.3359	3.107079	-6.1687	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	D	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.7	0.3490193	0.001104102	0.06949269	0.02266207	0.000931015	0.01146754	0.03132825	0.02430855	-0.06838859	0.8784612	36.62284	2.982068	-6.268961	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	D	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.8	0.3428364	0.001085231	0.07074036	0.02253596	0.000941304	0.01131241	0.03159527	0.02385343	-0.06965514	0.8778986	36.97322	3.35354	-6.149979	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	D	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.8	0.3412463	0.00107012	0.07004341	0.02223505	0.000952369	0.01133288	0.03110978	0.02355625	-0.06897329	0.8773046	37.14286	3.203454	-6.11498	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	D	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.8	0.3355901	0.001108506	0.06940913	0.02182178	0.000951455	0.01129869	0.03081253	0.02386295	-0.06830063	0.8766873	36.89392	3.586168	-6.018664	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	D	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.9	0.3168221	0.001186863	0.07472365	0.02178579	0.000910458	0.01140196	0.03303115	0.02409827	-0.07353678	0.8760561	36.89565	3.586139	-6.018682	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	D	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.9	0.2923597	0.001172873	0.1092566	0.02213662	0.000869755	0.01198129	0.03923159	0.02428253	-0.1080837	0.8753691	37.21357	3.589845	-5.889457	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.9	0.2714334	0.001175405	0.1369238	0.02233129	0.000841887	0.01233947	0.04392106	0.02543029	-0.1357484	0.8745306	37.66103	3.324744	-5.914883	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.0	0.2522305	0.001170167	0.1648102	0.02260958	0.000819322	0.01260222	0.04760921	0.02630284	-0.16364	0.8735643	37.75869	3.148795	-5.881488	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.0	0.2325159	0.001187658	0.1968871	0.02290308	0.000785696	0.01308184	0.05318524	0.0262619	-0.1956994	0.8724896	37.76003	3.148745	-5.881526	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.0	0.2127001	0.001254201	0.2300113	0.02340027	0.000737519	0.01371902	0.06592567	0.02635757	-0.2287571	0.8712902	37.88071	3.053693	-5.862139	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.1	0.1967835	0.001262472	0.2558399	0.02341603	0.000712347	0.01396106	0.07095665	0.0267946	-0.2545774	0.8699977	38.61198	2.576118	-5.683458	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.1	0.1832214	0.0012346	0.2881153	0.023192	0.000705103	0.01427609	0.07325712	0.02683366	-0.2868807	0.8686194	39.09806	2.527628	-5.495318	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.1	0.1719319	0.001209164	0.3087572	0.0230315	0.000703202	0.01470518	0.0755991	0.02651978	-0.3075481	0.8671328	39.41725	2.054359	-5.813816	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.2	0.1613714	0.001172286	0.330375	0.0229972	0.000704907	0.01505625	0.07765151	0.02626281	-0.3292027	0.8655581	39.29687	2.614317	-5.775817	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.2	0.1499376	0.001135593	0.3461501	0.02379909	0.00068198	0.01564257	0.08242619	0.0259992	-0.3450145	0.8638929	39.60999	2.760382	-5.70744	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	C	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.2	0.1395187	0.00108355	0.3681592	0.02465934	0.000670912	0.01606363	0.08502239	0.02540923	-0.3670757	0.8621203	39.68465	2.819714	-5.818156	Closed	Closed	Open	Lowered	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	B	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.3	0.1314913	0.001081465	0.3817362	0.02440299	0.000669588	0.01641717	0.08916933	0.02551445	-0.3806547	0.8602251	40.09446	2.847272	-5.723341	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	B	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.3	0.1232564	0.001060962	0.4063815	0.02409682	0.000671109	0.016771	0.09284393	0.02501689	-0.4053205	0.8582448	39.93605	2.781154	-5.78233	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	B	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.3	0.115055	0.001041786	0.4077781	0.02463392	0.000655259	0.01675166	0.1019831	0.02498437	-0.4067363	0.8561838	39.77446	2.615963	-5.89335	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	B	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.4	0.1085113	0.001016561	0.4204477	0.02472987	0.000651692	0.01682355	0.1042097	0.0246655	-0.4194311	0.8540739	39.95326	2.270538	-6.076108	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	B	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.4	0.1009493	0.001030187	0.4400534	0.02448822	0.000634535	0.01710109	0.1146123	0.02443634	-0.4390232	0.8518867	40.2236	2.68474	-5.899532	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	A	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.4	0.09447837	0.001028592	0.4576163	0.02385674	0.000630534	0.01748239	0.1250678	0.02448281	-0.4565877	0.8496243	40.11116	2.671706	-5.935955	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	A	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.5	0.08850779	0.001039565	0.4765604	0.02321968	0.000626265	0.0177862	0.1337971	0.02495018	-0.4755208	0.8472959	40.04699	2.649697	-5.959868	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	A	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.5	0.08587727	0.001060666	0.5024297	0.02178338	0.000679165	0.01801907	0.1330647	0.02507214	-0.501369	0.8449011	41.03295	1.993544	-5.942033	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	A	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.5	0.08013937	0.001063565	0.5277324	0.0211502	0.000684369	0.01796524	0.1409056	0.02574722	-0.5266688	0.8425327	41.40676	2.279604	-5.707158	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	A	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.6	0.07613322	0.001050774	0.5553114	0.02029242	0.000716608	0.01833466	0.1407436	0.0259007	-0.5542607	0.8401882	42.09283	2.121141	-5.668925	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	A	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.6	0.07145681	0.001042677	0.5802698	0.02015518	0.000703422	0.01849127	0.142929	0.02641757	-0.5792271	0.8378907	42.56871	2.076029	-5.660436	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	A	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.6	0.06774019	0.001025749	0.6071402	0.01951368	0.000715694	0.01883631	0.14158	0.02657869	-0.6061145	0.8356454	42.58481	2.027035	-5.678073	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.7	0.06477969	0.001020139	0.6244318	0.01927263	0.000725983	0.01881269	0.1407556	0.02734301	-0.6234117	0.8334189	42.48593	2.019863	-5.678493	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.7	0.06149916	0.001023899	0.6402819	0.01856753	0.000741391	0.01940304	0.1445074	0.02774025	-0.639258	0.8311924	42.45109	1.964574	-5.765921	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.7	0.05877783	0.001028243	0.6518413	0.01844684	0.000734089	0.019344	0.1456701	0.02834751	-0.650813	0.8289899	42.789	1.602283	-5.804914	Closed	Closed	Open	Lowered	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	D	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
