Video analysis detailed log																																								
Face Model:	General61																																							
Calibration:	None																																							
Start time:	0																																							
Filename:	\Megyn_Kelly.mp4																																							
Frame rate:	29.97002997																																							
Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Contempt	Valence	Arousal	Y - Head Orientation	X - Head Orientation	Z - Head Orientation	Mouth	Left Eye	Right Eye	Left Eyebrow	Right Eyebrow	Action Unit 01 - Inner Brow Raiser	Action Unit 02 - Outer Brow Raiser	Action Unit 04 - Brow Lowerer	Action Unit 05 - Upper Lid Raiser	Action Unit 06 - Cheek Raiser	Action Unit 07 - Lid Tightener	Action Unit 09 - Nose Wrinkler	Action Unit 10 - Upper Lip Raiser	Action Unit 12 - Lip Corner Puller	Action Unit 14 - Dimpler	Action Unit 15 - Lip Corner Depressor	Action Unit 17 - Chin Raiser	Action Unit 18 - Lip Puckerer	Action Unit 20 - Lip Stretcher	Action Unit 23 - Lip Tightener	Action Unit 24 - Lip Pressor	Action Unit 25 - Lips Part	Action Unit 26 - Jaw Drop	Action Unit 27 - Mouth Stretch	Action Unit 43 - Eyes Closed	Stimulus	Event Marker
00:18.8	0.5213869	0.2140606	0.002093606	0.002571611	0.05549124	0.001850984	0.002365481	0.003670895	0.2114889	0.2582037	24.47844	-0.5242953	4.422711	Closed	Open	Open	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	A	No Stimulus	No Event Marker
00:18.8	0.5518926	0.1981212	0.002509968	0.002916723	0.05496016	0.001719259	0.002239281	0.00406048	0.1952045	0.2580016	26.30067	1.802211	5.598722	Closed	Open	Open	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	A	No Stimulus	No Event Marker
00:18.8	0.5805196	0.1868083	0.002672491	0.003079323	0.05586324	0.001627733	0.002092218	0.004247981	0.1837289	0.2579107	27.5004	2.005681	6.726312	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	A	No Stimulus	No Event Marker
00:18.9	0.59913	0.1743442	0.002917366	0.003278581	0.05714296	0.001537641	0.001965745	0.004145201	0.1710657	0.2578883	28.38875	2.988312	7.731143	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	A	No Stimulus	No Event Marker
00:18.9	0.6213228	0.1625316	0.003168769	0.003494961	0.05852197	0.001516814	0.001850462	0.004165654	0.1590366	0.2578841	29.21219	3.721258	8.681388	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:18.9	0.6421717	0.1498312	0.003787189	0.00408325	0.05979405	0.001416635	0.001750296	0.004735493	0.1457479	0.2578578	29.92148	4.233274	9.0549	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.0	0.664269	0.1381488	0.00427226	0.004780382	0.06070508	0.001326113	0.001656916	0.00561046	0.1333684	0.2577987	29.26192	3.680016	9.006213	Closed	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.0	0.6858602	0.1274364	0.004679753	0.00545846	0.06170297	0.001238873	0.001566354	0.006361683	0.1219779	0.2576874	29.37085	3.618455	8.903638	Closed	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.0	0.7081794	0.1187918	0.004644622	0.005625966	0.0727402	0.001177784	0.001459318	0.006767056	0.1131658	0.2575511	28.8129	3.423106	8.593659	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.1	0.7227721	0.1118716	0.004523139	0.005687441	0.08524045	0.001109111	0.001360742	0.006432981	0.1061842	0.2574182	27.66664	2.712227	8.146967	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.1	0.7344433	0.1044519	0.004425961	0.005729774	0.09822754	0.001063253	0.001277346	0.006004677	0.09872208	0.257255	27.98085	2.072335	7.006506	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.1	0.7511281	0.09606799	0.004491352	0.00659016	0.1028805	0.001011218	0.001203853	0.005963908	0.08947783	0.2570227	28.60545	3.164011	6.808815	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.2	0.7694664	0.08991302	0.004629853	0.006913665	0.101756	0.000974744	0.001136165	0.005937935	0.08299936	0.2567507	29.66908	3.559958	6.351287	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.2	0.7859598	0.08559892	0.004611295	0.00731181	0.09984209	0.000941979	0.001065137	0.005837874	0.07828711	0.2564895	30.11021	2.244482	5.592598	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.2	0.798683	0.08483034	0.004421731	0.007493604	0.1000259	0.000883537	0.001006589	0.005526302	0.07733673	0.2562372	30.87389	2.630451	5.718945	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.3	0.7736738	0.09907878	0.004043985	0.00704847	0.09983379	0.000935927	0.001026187	0.00603547	0.09203031	0.2560144	8.768613	1.911579	5.353129	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.3	0.7406944	0.1147581	0.003690988	0.006611104	0.09891151	0.001221475	0.001056	0.005756816	0.108147	0.2558439	9.973751	2.208246	5.074059	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.3	0.7047408	0.1363823	0.003369983	0.00615235	0.1006569	0.001328455	0.001076068	0.005639665	0.1302299	0.2557344	11.33501	1.044114	5.261082	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.4	0.6748483	0.1525568	0.003093656	0.005767973	0.09862412	0.001451935	0.001149183	0.005256327	0.1467888	0.2556312	12.53994	1.46685	5.153901	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.4	0.6353206	0.1576285	0.002842945	0.005309401	0.112916	0.00156692	0.001291267	0.004961989	0.1523191	0.255507	14.07263	-0.07234522	5.235558	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.4	0.6183998	0.174165	0.002642905	0.005034757	0.1061337	0.001544282	0.001544036	0.004689389	0.1691302	0.2553767	15.77373	-0.7502837	5.165483	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.5	0.6157051	0.1698667	0.002565125	0.004886836	0.1073476	0.001477499	0.001586405	0.004606865	0.1649798	0.2552545	18.28743	-0.2118616	4.838053	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.5	0.6258212	0.1674449	0.003211805	0.004517148	0.1029238	0.001364712	0.001695685	0.005195417	0.1629278	0.2551655	16.29641	-1.181787	4.517963	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.5	0.6320176	0.1669646	0.003556147	0.004190401	0.1073242	0.001252036	0.00176605	0.006820227	0.1627742	0.2550767	15.46448	-1.019074	4.21061	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.6	0.6301641	0.1711194	0.003725323	0.003887254	0.1125188	0.001160197	0.001788876	0.007225741	0.1672321	0.2549896	14.55534	-0.6771273	4.253466	Closed	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.6	0.626853	0.1703936	0.004063772	0.003633147	0.1140213	0.001064967	0.001867373	0.008135928	0.1663298	0.2549306	11.68679	-2.034615	4.101753	Closed	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.6	0.616726	0.1663338	0.004314824	0.003417842	0.1148193	0.00098289	0.002047001	0.008631204	0.162019	0.2548608	9.953651	-2.386763	4.250846	Closed	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.7	0.5958022	0.1732157	0.004524218	0.003162303	0.1161474	0.00092176	0.002170501	0.0087331	0.1686914	0.2548344	10.97283	-1.942784	4.407351	Closed	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.7	0.5683122	0.1780179	0.004881003	0.002952762	0.1130346	0.000873447	0.002393202	0.008722813	0.1731369	0.2548216	13.01983	-1.868753	4.716709	Closed	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.7	0.5308628	0.1967151	0.005125716	0.002767928	0.1077979	0.000853975	0.002559303	0.008358133	0.1915894	0.2548216	15.90071	-2.865475	4.924737	Closed	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	A	No Stimulus	No Event Marker
00:19.8	0.497942	0.2146668	0.005331166	0.002657525	0.1013196	0.000826275	0.002711938	0.007916779	0.2093356	0.2562712	20.59385	-3.147916	4.559978	Closed	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	A	No Stimulus	No Event Marker
00:19.8	0.4784304	0.2209519	0.00550067	0.002700313	0.09386529	0.00079272	0.00279136	0.00754424	0.2154513	0.2582047	24.00353	-3.211149	4.382118	Closed	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.8	0.4664823	0.2274872	0.005599181	0.002725257	0.08757099	0.000766535	0.002780603	0.007360699	0.221888	0.2605351	26.52577	-2.99076	4.298462	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.9	0.4481655	0.2384905	0.005694211	0.002794013	0.08181802	0.000740793	0.002825255	0.007326493	0.2327963	0.2633014	29.08922	-3.05986	4.214573	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.9	0.4328561	0.2416421	0.005980611	0.00281938	0.0755532	0.00073751	0.00294939	0.007276366	0.2356615	0.2662289	30.13605	-1.552041	4.625604	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:19.9	0.413275	0.2535327	0.006212857	0.002737416	0.07042532	0.000743766	0.003032141	0.00699289	0.2473198	0.2694637	31.1466	-2.231996	4.498044	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:20.0	0.3971761	0.2637735	0.00619155	0.002709048	0.06617714	0.000730158	0.003034411	0.006889029	0.257582	0.2730293	30.86021	-2.310468	4.222978	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:20.0	0.3846143	0.2740028	0.006075557	0.002689308	0.0624556	0.000714234	0.003025292	0.006952483	0.2679272	0.2773322	32.17065	-2.300261	4.16741	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:20.0	0.3698493	0.2776216	0.006049993	0.002695686	0.0594772	0.000731058	0.002938397	0.007129524	0.2715716	0.2818775	33.87936	-2.404739	4.048281	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:20.1	0.3575493	0.2838691	0.006060892	0.002790158	0.05531832	0.00074034	0.002939618	0.00737401	0.2778082	0.2867842	35.6431	-2.396128	3.87281	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:20.1	0.3317801	0.2830242	0.005704003	0.004116294	0.05117538	0.00067449	0.003422774	0.007425887	0.2773202	0.289241	-1.191013	4.254099	4.023012	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:20.1	0.3120191	0.2903653	0.005222682	0.005811868	0.04766084	0.000613752	0.00375819	0.006884494	0.2845534	0.2896619	-3.32491	7.445492	5.153266	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:20.2	0.2949747	0.307274	0.004755904	0.006455334	0.04616125	0.000557925	0.00394366	0.006293557	0.3008187	0.2896619	-3.728465	9.093424	5.790871	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	No Stimulus	No Event Marker
00:20.2	0.2788255	0.3064107	0.004341379	0.009318922	0.04359758	0.000508534	0.004292834	0.005785766	0.2970918	0.2891727	-3.762677	9.27182	5.807804	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	No Stimulus	No Event Marker
00:20.2	0.2658283	0.3061297	0.003996396	0.01018289	0.04129887	0.000464311	0.004439995	0.005313751	0.2959468	0.2884174	-3.724716	9.474401	5.881059	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	No Stimulus	No Event Marker
00:20.3	0.2550747	0.300435	0.003658065	0.012657	0.03909061	0.000423318	0.004567844	0.004864904	0.287778	0.2874579	-4.597112	9.525507	6.045631	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	No Stimulus	No Event Marker
00:20.3	0.2369003	0.2903557	0.003359052	0.01535986	0.03824775	0.000387011	0.005000317	0.004471495	0.2749959	0.2862968	-4.673342	9.615424	6.049578	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	No Stimulus	No Event Marker
00:20.3	0.2324113	0.2830059	0.003070697	0.01720404	0.03669292	0.000355166	0.005144753	0.004079654	0.2658018	0.2849269	-5.672879	9.974883	6.055486	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	No Stimulus	No Event Marker
00:20.4	0.2260284	0.2777552	0.002827883	0.0182444	0.0345548	0.000325289	0.005380397	0.00372378	0.2595108	0.2834372	-5.66069	10.37018	6.079638	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	C	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	No Stimulus	No Event Marker
00:20.4	0.2201043	0.2738012	0.002576987	0.02017724	0.03388068	0.000298364	0.005689406	0.003391391	0.253624	0.2817969	-6.284743	10.98159	6.273627	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	No Stimulus	No Event Marker
00:20.4	0.2113649	0.2598331	0.002371655	0.02375236	0.03253743	0.000272603	0.00598328	0.00309325	0.2360807	0.2799549	-6.333588	11.06207	6.396253	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
00:20.5	0.2101656	0.255004	0.002163227	0.02399955	0.03308723	0.000249073	0.006202303	0.002820523	0.2310045	0.2780171	-6.816076	11.21409	6.500633	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
00:20.5	0.1963404	0.2454732	0.00198382	0.02573532	0.03498171	0.000228983	0.006492434	0.002580209	0.2197379	0.2760398	-6.272001	11.5829	6.507555	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
00:20.5	0.2024191	0.2353487	0.00182305	0.02825127	0.03308982	0.000210952	0.006535989	0.002361654	0.2070975	0.274059	-6.935229	11.73223	6.610528	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
00:20.6	0.2073524	0.2234368	0.001689005	0.03080697	0.03126919	0.000196302	0.006675911	0.002165358	0.1926299	0.2721304	-6.911917	11.79855	6.578004	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
00:20.6	0.1979874	0.212011	0.0015792	0.03454117	0.03031311	0.000179495	0.006872524	0.001980531	0.1774698	0.2702647	-7.378775	11.69233	6.644278	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
00:20.6	0.2004867	0.2010687	0.001478371	0.0374317	0.02836101	0.00016724	0.007054888	0.001813032	0.163637	0.2684143	-6.904346	12.15416	6.571317	Closed	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
00:20.7	0.2024493	0.2004655	0.00136488	0.03696768	0.02767997	0.000153685	0.007003863	0.001657072	0.1634978	0.2665313	-7.325175	12.63398	6.580059	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
00:20.7	0.1905832	0.2015879	0.001258864	0.03641542	0.03022932	0.000142402	0.007053189	0.001514799	0.1651725	0.2645209	-7.345787	12.59911	6.581264	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
00:20.7	0.1944011	0.1993719	0.001169814	0.03704022	0.0288199	0.000132699	0.00716618	0.001388443	0.1623317	0.2624685	-7.008192	13.43025	6.393018	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
00:20.8	0.1977596	0.1909273	0.001130101	0.03654839	0.02727148	0.00012489	0.007053083	0.001275544	0.1543789	0.2603703	-6.638497	13.89769	6.496954	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
00:20.8	0.1912301	0.189141	0.001071737	0.0375598	0.0259358	0.000114834	0.007442918	0.001173734	0.1515812	0.2584409	-4.535412	15.07167	6.560004	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
00:20.8	0.1855364	0.1869373	0.001034568	0.03746357	0.02484982	0.000105768	0.007693108	0.001086002	0.1494737	0.2566659	-4.136394	15.00642	6.224865	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
00:20.9	0.1826121	0.1854761	0.001003868	0.03723311	0.02359507	0.000097812	0.0078772	0.001002708	0.148243	0.2549091	-4.075914	15.16376	6.371305	Closed	Closed	Closed	Neutral	Lowered	NotActive	NotActive	NotActive	NotActive	A	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	No Stimulus	No Event Marker
